date,interval,load_kwh,pv_kwh,price,price_forecast_0,q0,q,charged_units,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,variant
2025-06-21,20,496.2516666666667,0.0,0.4053,0.3685,502.2842666666666,502.2842666666666,502.2842666666666,6.032599999999649,0.0,0.0,2.398081733190338e-13,2566.8614399620383,2572.290779962038,q3_cvar
2025-06-21,21,463.383,0.0026999999999999,0.4087,0.3403,332.8097840202772,332.8097840202772,332.8097840202772,0.0,130.57051597972273,8.526512829121202e-14,0.0,2572.290779962038,2427.212428873457,q3_cvar
2025-06-21,22,454.71765,0.0,0.3866,0.3482,510.1358000000001,510.1358000000001,510.1358000000001,55.41814999999992,0.0,0.0,1.6342482922482304e-13,2427.212428873457,2477.088763873457,q3_cvar
2025-06-21,23,477.0316666666667,0.0,0.3566,0.3631,519.0500999999999,519.0500999999999,519.0500999999999,42.01843333333323,0.0,0.0,7.105427357601002e-15,2477.088763873457,2514.905353873457,q3_cvar
2025-06-21,24,474.3197,0.0377166666666666,0.3708,0.3454,481.63980277777785,481.63980277777785,481.63980277777785,7.357819444444734,0.0,2.460254222569347e-13,0.0,2514.905353873457,2521.527391373457,q3_cvar
2025-06-21,25,458.1585,0.0,0.3532,0.3401,805.643190329216,805.643190329216,805.643190329216,347.484690329216,0.0,0.0,5.684341886080803e-14,2521.527391373457,2834.263612669752,q3_cvar
2025-06-21,26,446.2183333333333,0.0,0.3096,0.3651,467.23749722222215,467.23749722222215,467.23749722222215,21.01916388888892,0.0,8.171241461241152e-14,0.0,2834.263612669752,2853.180860169752,q3_cvar
2025-06-21,27,443.47855,0.5252666666666667,0.3237,0.3877,437.9888111111112,437.9888111111112,437.9888111111112,0.0,4.96447222222223,0.0,1.021405182655144e-13,2853.180860169752,2847.664779922838,q3_cvar
2025-06-21,28,450.38675,0.0,0.3321,0.3697,449.2397,449.2397,449.2397,0.0,1.14704999999999,0.0,1.1324274851176595e-14,2847.664779922838,2846.390279922838,q3_cvar
2025-06-21,29,455.3866666666667,1.2125,0.3143,0.3313,461.5962055555555,461.5962055555555,461.5962055555555,7.422038888888791,0.0,1.2434497875801752e-14,0.0,2846.390279922838,2853.070114922838,q3_cvar
2025-06-21,30,444.1196333333333,19.460916666666662,0.3191,0.3311,405.8620041666668,405.8620041666668,405.8620041666668,0.0,18.796712499999696,1.4566126083082056e-13,0.0,2853.070114922838,2832.1848788117272,q3_cvar
2025-06-21,31,434.4785,43.99505,0.3488,0.3418,450.0647680555556,450.0647680555556,450.0647680555556,59.58131805555543,0.0,0.0,1.5631940186722204e-13,2832.1848788117272,2885.808065061727,q3_cvar
2025-06-21,32,440.35833333333335,69.5125,0.3395,0.3206,1259.0272902777776,1259.0272902777776,1259.0272902777776,833.3333333333333,0.0,0.0,54.84812361111108,2885.808065061727,3635.808065061727,q3_cvar
2025-06-21,33,457.51068333333336,97.93268333333332,0.2621,0.2836,1234.8050097222222,1234.8050097222222,1234.8050097222222,833.3333333333328,0.0,0.0,41.89367638888939,3635.808065061727,4385.808065061727,q3_cvar
2025-06-21,34,459.6736666666666,122.63875,0.4169,0.443,0.0,0.0,0.0,0.0,337.0349166666667,0.0,5.684341886080803e-14,4385.808065061727,4011.324824320986,q3_cvar
2025-06-21,35,456.94,148.45000000000002,0.7087,0.7178,0.0,0.0,0.0,0.0,308.4900000000002,0.0,1.7053025658242404e-13,4011.324824320986,3668.558157654319,q3_cvar
2025-06-21,36,481.45506666666665,189.49256666666668,0.7158,0.7798,0.0,0.0,0.0,0.0,291.96250000000003,0.0,5.684341886080803e-14,3668.558157654319,3344.155379876541,q3_cvar
2025-06-21,37,488.7051666666667,242.2338,0.6144,0.6862,0.0,0.0,0.0,0.0,246.47136666666685,0.0,1.7053025658242404e-13,3344.155379876541,3070.298305802467,q3_cvar
2025-06-21,38,460.67,294.31875,0.5732,0.5853,0.0,0.0,0.0,0.0,166.35125000000014,0.0,8.526512829121202e-14,3070.298305802467,2885.4635835802446,q3_cvar
2025-06-21,39,434.43561666666665,337.05043333333333,0.586,0.5782,0.0,0.0,0.0,0.0,97.38518333333325,8.526512829121202e-14,0.0,2885.4635835802446,2777.257824320985,q3_cvar
2025-06-21,40,477.9608166666667,391.74871666666667,0.6004,0.6113,0.0,0.0,0.0,0.0,86.21209999999992,9.947598300641405e-14,0.0,2777.257824320985,2681.466602098764,q3_cvar
2025-06-21,41,550.7116666666667,449.875,0.5991,0.6275,0.0,0.0,0.0,0.0,100.83666666666656,1.5631940186722204e-13,0.0,2681.466602098764,2569.4258613580228,q3_cvar
2025-06-21,42,542.3861499999999,479.10385,0.598,0.6147,0.0,0.0,0.0,0.0,63.28229999999981,1.5631940186722204e-13,0.0,2569.4258613580228,2499.1121946913563,q3_cvar
2025-06-21,43,522.9324666666666,501.0047833333333,0.5678,0.5999,0.0,0.0,0.0,0.0,21.9276833333332,1.3500311979441906e-13,0.0,2499.1121946913563,2474.748102098764,q3_cvar
2025-06-21,44,529.1416666666667,537.4812499999999,0.5032,0.5856,0.0,0.0,0.0,0.0,0.0,0.0,8.33958333333328,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,45,526.62105,589.5878333333334,0.4634,0.5668,0.0,0.0,0.0,0.0,0.0,0.0,62.96678333333341,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,46,514.59605,630.8997666666667,0.6087,0.6381,0.0,0.0,0.0,0.0,0.0,0.0,116.30371666666667,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,47,510.3933333333334,667.2375000000001,0.8359,0.7683,0.0,0.0,0.0,0.0,0.0,0.0,156.8441666666667,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,48,527.0032833333333,722.4553999999999,0.8537,0.8108,0.0,0.0,0.0,0.0,0.0,0.0,195.4521166666666,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,49,526.8320333333334,740.3005833333333,0.7708,0.7652,0.0,0.0,0.0,0.0,0.0,0.0,213.46854999999996,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,50,506.265,726.4499999999999,0.7264,0.7141,0.0,0.0,0.0,0.0,0.0,0.0,220.1849999999999,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,51,505.16623333333337,746.6491666666667,0.7632,0.7457,0.0,0.0,0.0,0.0,0.0,0.0,241.4829333333333,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,52,548.3231666666667,778.0861,0.8305,0.7914,0.0,0.0,0.0,0.0,0.0,0.0,229.7629333333333,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,53,608.4366666666666,791.0124999999999,0.8764,0.7776,0.0,0.0,0.0,0.0,0.0,0.0,182.5758333333333,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,54,630.9835166666667,791.1589,0.8731,0.7065,0.0,0.0,0.0,0.0,0.0,0.0,160.17538333333334,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,55,641.60305,856.5730166666667,0.8073,0.7355,0.0,0.0,0.0,0.0,0.0,0.0,214.96996666666664,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,56,637.4333333333333,965.71875,0.7234,0.8227,0.0,0.0,0.0,0.0,0.0,0.0,328.2854166666667,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,57,597.0597666666666,1018.178,0.6977,0.77,0.0,0.0,0.0,0.0,0.0,0.0,421.11823333333336,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,58,614.65745,1064.183633333333,0.7164,0.6999,0.0,0.0,0.0,0.0,0.0,0.0,449.5261833333333,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,59,666.6899999999999,1107.25625,0.7212,0.712,0.0,0.0,0.0,0.0,0.0,0.0,440.5662500000002,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,60,637.6840166666667,1098.3148833333332,0.6702,0.7722,0.0,0.0,0.0,0.0,0.0,0.0,460.6308666666665,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,61,626.9162666666667,1115.9334,0.6649,0.7449,0.0,0.0,0.0,0.0,0.0,0.0,489.0171333333334,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,62,650.3183333333333,1166.83125,0.7152,0.6707,0.0,0.0,0.0,0.0,0.0,0.0,516.5129166666667,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,63,621.1255833333333,1182.3068166666667,0.7053,0.6941,0.0,0.0,0.0,0.0,0.0,0.0,561.1812333333334,2474.748102098764,2474.748102098764,q3_cvar
2025-06-21,64,594.26015,1207.1864666666668,0.5367,0.5907,0.0,0.0,0.0,361.39099766804014,0.0,0.0,251.53531899862668,2474.748102098764,2800.0,q3_cvar
2025-06-21,65,613.2016666666667,1233.35,0.3314,0.3851,0.0,0.0,0.0,555.5555555555555,0.0,0.0,64.59277777777788,2800.0,3300.0,q3_cvar
2025-06-21,66,657.6027666666666,1217.7636,0.3161,0.3485,0.0,0.0,0.0,555.5555555555555,0.0,0.0,4.605277777777815,3300.0,3800.0,q3_cvar
2025-06-21,67,650.1067166666667,1297.1492333333333,0.2901,0.3707,0.0,0.0,0.0,555.5555555555555,0.0,0.0,91.4869611111111,3800.0,4300.0,q3_cvar
2025-06-21,68,607.6266666666667,1415.0375,0.2072,0.3699,0.0,0.0,0.0,555.5555555555555,0.0,0.0,251.85527777777796,4300.0,4800.0,q3_cvar
2025-06-21,69,617.5237833333333,1363.4527333333333,0.2258,0.3802,0.0,0.0,0.0,555.5555555555555,0.0,0.0,190.37339444444444,4800.0,5300.0,q3_cvar
2025-06-21,70,620.7188833333333,1279.6117666666669,0.2711,0.3883,0.0,0.0,0.0,444.44444444444446,0.0,0.0,214.4484388888889,5300.0,5700.0,q3_cvar
2025-06-21,71,605.18,1277.51875,0.2744,0.3877,0.0,0.0,0.0,555.5555555555555,0.0,0.0,116.78319444444446,5700.0,6200.0,q3_cvar
2025-06-21,72,622.59025,1340.7105166666668,0.2473,0.3872,0.0,0.0,0.0,222.22222222222223,0.0,0.0,495.89804444444457,6200.0,6400.0,q3_cvar
2025-06-21,73,642.0392,1383.4959166666667,0.2497,0.3754,0.0,0.0,0.0,555.5555555555555,0.0,0.0,185.90116111111115,6400.0,6900.0,q3_cvar
2025-06-21,74,654.76,1397.16875,0.2484,0.3255,0.0,0.0,0.0,555.5555555555555,0.0,0.0,186.8531944444445,6900.0,7400.0,q3_cvar
2025-06-21,75,676.6507333333333,1434.29795,0.1828,0.2585,0.0,0.0,0.0,444.44444444444446,0.0,0.0,313.2027722222224,7400.0,7800.0,q3_cvar
2025-06-21,76,652.0988,1423.7868166666667,0.2868,0.4119,0.0,0.0,0.0,555.5555555555555,0.0,0.0,216.1324611111112,7800.0,8300.0,q3_cvar
2025-06-21,77,614.6683333333334,1341.6,0.5464,0.6948,0.0,0.0,0.0,555.5555555555555,0.0,0.0,171.3761111111112,8300.0,8800.0,q3_cvar
2025-06-21,78,651.7447166666667,1248.9027,0.681,0.7571,0.0,0.0,0.0,555.5555555555555,0.0,0.0,41.60242777777762,8800.0,9300.0,q3_cvar
2025-06-21,79,643.7692333333333,1225.820516666667,0.6383,0.7343,0.0,0.0,0.0,333.3333333333333,0.0,0.0,248.71795000000003,9300.0,9600.0,q3_cvar
2025-06-21,80,598.215,1223.48125,0.5716,0.7449,0.0,0.0,0.0,333.3333333333333,0.0,0.0,291.9329166666667,9600.0,9900.0,q3_cvar
2025-06-21,81,641.5370166666667,1119.12415,0.6829,0.7632,0.0,0.0,0.0,222.22222222222223,0.0,0.0,255.36491111111096,9900.0,10100.0,q3_cvar
2025-06-21,82,663.0396999999999,1021.2925,0.797,0.7605,0.0,0.0,0.0,222.22222222222223,0.0,0.0,136.03057777777786,10100.0,10300.0,q3_cvar
2025-06-21,83,643.6416666666667,992.7,0.8133,0.7589,0.0,0.0,0.0,111.11111111111111,0.0,0.0,237.94722222222217,10300.0,10400.0,q3_cvar
2025-06-21,84,674.6484166666667,990.2996333333334,0.7993,0.797,0.0,0.0,0.0,111.11111111111111,0.0,0.0,204.54010555555564,10400.0,10500.0,q3_cvar
2025-06-21,85,682.5380166666666,971.2156666666666,0.8114,0.7902,0.0,0.0,0.0,111.11111111111111,0.0,0.0,177.56653888888886,10500.0,10600.0,q3_cvar
2025-06-21,86,667.8983333333333,956.35625,0.8574,0.7831,0.0,0.0,0.0,111.11111111111111,0.0,0.0,177.3468055555555,10600.0,10700.0,q3_cvar
2025-06-21,87,704.50855,994.04345,0.8672,0.8748,0.0,0.0,0.0,111.11111111111111,0.0,0.0,178.42378888888888,10700.0,10800.0,q3_cvar
2025-06-21,88,697.0747666666666,996.54085,0.6527,0.7603,0.0,0.0,0.0,0.0,0.0,0.0,299.46608333333336,10800.0,10800.0,q3_cvar
2025-06-21,89,646.6133333333333,946.74375,0.3818,0.5113,0.0,0.0,0.0,0.0,0.0,0.0,300.13041666666663,10800.0,10800.0,q3_cvar
2025-06-21,90,652.7055833333333,909.52565,0.4347,0.5197,0.0,0.0,0.0,0.0,0.0,0.0,256.8200666666668,10800.0,10800.0,q3_cvar
2025-06-21,91,654.0566333333334,858.8448,0.5156,0.5555,0.0,0.0,0.0,0.0,0.0,0.0,204.7881666666666,10800.0,10800.0,q3_cvar
2025-06-21,92,645.9166666666666,801.85,0.4952,0.5315,0.0,0.0,0.0,0.0,0.0,0.0,155.9333333333334,10800.0,10800.0,q3_cvar
2025-06-21,93,689.5025833333334,780.1588666666667,0.5311,0.598,51.77344136041445,51.77344136041445,51.77344136041445,0.0,0.0,0.0,142.42972469374774,10800.0,10800.0,q3_cvar
2025-06-21,94,719.5433666666667,746.87235,0.5692,0.6453,40.3079944444446,40.3079944444446,40.3079944444446,0.0,0.0,0.0,67.63697777777793,10800.0,10800.0,q3_cvar
2025-06-21,95,702.9050000000001,675.9,0.5723,0.6525,153.5966583333335,153.5966583333335,153.5966583333335,0.0,0.0,0.0,126.59165833333338,10800.0,10800.0,q3_cvar
2025-06-21,96,672.3809666666667,593.8094166666666,0.5744,0.7111,274.725438888889,274.725438888889,274.725438888889,0.0,0.0,0.0,196.1538888888889,10800.0,10800.0,q3_cvar
2025-06-21,97,663.4524333333333,560.2481333333334,0.599,0.7376,264.91229444444446,264.91229444444446,264.91229444444446,0.0,0.0,0.0,161.70799444444458,10800.0,10800.0,q3_cvar
2025-06-21,98,673.67,567.7624999999999,0.6284,0.715,210.97178412208552,210.97178412208552,210.97178412208552,0.0,0.0,0.0,105.0642841220855,10800.0,10800.0,q3_cvar
2025-06-21,99,663.9623333333333,548.5383,0.6239,0.7132,286.7268555555557,286.42746835844906,286.5771619570024,0.0,0.0,0.0,171.0034350251159,10800.0,10800.0,q3_cvar
2025-06-21,100,603.6488499999999,494.0291666666667,0.6144,0.7008,361.4899694444447,325.11341212324663,343.30169078384563,0.0,0.0,0.0,215.49372878991343,10800.0,10800.0,q3_cvar
2025-06-21,101,540.0500000000001,437.26875,0.6289,0.6782,348.60411111111114,317.5994484073392,333.1017797592252,0.0,0.0,0.0,214.81819840733908,10800.0,10800.0,q3_cvar
2025-06-21,102,555.8345333333333,413.2071,0.6705,0.6904,379.7292930555556,367.162109911441,373.4457014834983,0.0,0.0,0.0,224.53467657810768,10800.0,10800.0,q3_cvar
2025-06-21,103,577.1041333333334,364.30913333333336,0.7075,0.7296,410.3762291666669,410.3762291666669,410.3762291666669,0.0,0.0,0.0,197.58122916666696,10800.0,10800.0,q3_cvar
2025-06-21,104,580.7116666666667,291.74375000000003,0.7038,0.7357,410.6603651388895,410.6603651388895,410.6603651388895,0.0,0.0,0.0,121.69244847222284,10800.0,10800.0,q3_cvar
2025-06-21,105,608.2013499999999,254.7311833333333,0.6796,0.6876,462.6915347222224,451.0672863561782,456.8794105392003,0.0,0.0,0.0,97.5971196895116,10800.0,10800.0,q3_cvar
2025-06-21,106,600.7254833333333,218.40456666666668,0.8445,0.8538,479.6315458333333,479.6315458333333,479.6315458333333,0.0,0.0,0.0,97.31062916666669,10800.0,10800.0,q3_cvar
2025-06-21,107,558.2516666666667,172.35,1.1012,1.145,361.72652361111096,361.72652361111096,361.72652361111096,0.0,24.175143055555782,0.0,4.618527782440651e-14,10800.0,10773.138729938271,q3_cvar
2025-06-21,108,545.7471333333334,143.3881,1.1314,1.1825,134.90391111110955,134.90391111110955,134.90391111110955,0.0,267.45512222222334,5.115907697472721e-13,0.0,10773.138729938271,10475.96637191358,q3_cvar
2025-06-21,109,549.5005333333334,112.87578333333332,1.1374,1.1453,525.8279027777779,458.8008340560806,492.31436841692926,22.17608405607987,0.0,0.0,6.572520305780928e-13,10475.96637191358,10495.92484756405,q3_cvar
2025-06-21,110,557.1316666666667,75.45,1.1803,1.1592,523.1721,485.0742450582086,504.1231725291043,3.3925783915421763,0.0,2.0206059048177852e-13,0.0,10495.92484756405,10498.97816811644,q3_cvar
2025-06-21,111,576.1385666666666,46.0094,1.1266,1.1651,540.3792999999998,128.23235841789034,334.30582920894506,0.0,401.8968082487763,0.0,0.0,10498.97816811644,10052.426158951132,q3_cvar
2025-06-21,112,605.7608,20.306116666666664,1.153,1.1574,573.2294666666667,528.7583203104816,550.9938934885741,0.0,56.69636302285198,0.0,2.273736754432321e-13,10052.426158951132,9989.430200036852,q3_cvar
2025-06-21,113,642.12,1.29375,1.2618,1.1686,533.8632055555554,0.0,266.9316027777777,0.0,640.8262500000004,0.0,4.547473508864641e-13,9989.430200036852,9277.401033370184,q3_cvar
2025-06-21,114,667.4907,0.0,1.2633,1.2236,0.0,0.0,0.0,0.0,667.4906999999993,6.821210263296962e-13,0.0,9277.401033370184,8535.744700036852,q3_cvar
2025-06-21,115,617.7905666666667,0.54365,1.2161,1.2334,0.0,0.0,0.0,0.0,617.2469166666668,0.0,1.1368683772161605e-13,8535.744700036852,7849.914792629444,q3_cvar
2025-06-21,116,548.9133333333333,0.0,1.1876,1.2017,0.0,0.0,0.0,0.0,548.913333333333,3.410605131648481e-13,0.0,7849.914792629444,7240.011088925741,q3_cvar
2025-06-21,117,582.0875666666667,0.0,1.1812,1.2174,0.0,0.0,0.0,0.0,582.0875666666667,0.0,0.0,7240.011088925741,6593.247125962778,q3_cvar
2025-06-21,118,581.7777833333333,0.0390333333333333,1.1704,1.2254,0.0,0.0,0.0,0.0,581.73875,0.0,0.0,6593.247125962778,5946.870737073889,q3_cvar
2025-06-21,119,531.6033333333334,0.0,1.1558,1.2162,0.0,0.0,0.0,0.0,531.6033333333336,0.0,2.273736754432321e-13,5946.870737073889,5356.200366703519,q3_cvar
2025-06-21,120,558.0394333333334,0.0,1.1611,1.238,0.0,0.0,0.0,0.0,558.0394333333336,0.0,2.273736754432321e-13,5356.200366703519,4736.156551888704,q3_cvar
2025-06-21,121,620.8675333333333,0.0028,1.1692,1.2377,0.0,0.0,0.0,0.0,620.8647333333333,0.0,0.0,4736.156551888704,4046.306848185,q3_cvar
2025-06-21,122,660.0216666666666,0.0,1.198,1.2212,0.0,0.0,0.0,0.0,660.0216666666665,1.1368683772161605e-13,0.0,4046.306848185,3312.949440777593,q3_cvar
2025-06-21,123,646.9707500000001,0.0,1.2507,1.2347,0.0,0.0,0.0,0.0,646.9707500000001,0.0,0.0,3312.949440777593,2594.093051888704,q3_cvar
2025-06-21,124,585.61215,0.0001999999999999,1.1066,1.1528,670.7398902777777,0.0,335.36994513888885,0.0,585.6119500000001,0.0,0.0,2594.093051888704,1943.4131074442596,q3_cvar
2025-06-21,125,526.72,0.0,0.857,0.9836,721.9703736111111,649.7198517804447,685.8451126957779,122.99985178044456,0.0,0.0,1.5631940186722204e-13,1943.4131074442596,2054.1129740466595,q3_cvar
2025-06-21,126,535.7850999999999,0.0,0.8345,0.8804,639.0169847222221,638.9156675485161,662.9626122646921,103.1305675485161,0.0,0.0,8.526512829121202e-14,2054.1129740466595,2146.930484840324,q3_cvar
2025-06-21,127,581.51715,0.0,0.871,0.8677,615.2486430555555,583.2126887523261,599.2306659039408,1.6955387523259762,0.0,0.0,1.389999226830696e-13,2146.930484840324,2148.4564697174173,q3_cvar
2025-06-21,128,618.915,0.0,0.8848,0.911,652.8610597222221,548.292035293309,600.5765475077656,0.0,70.62296470669094,0.0,0.0,2148.4564697174173,2069.986508932205,q3_cvar
2025-06-21,129,619.2412833333334,0.0,0.9243,0.924,661.0066680555555,572.4649598873813,616.7358139714684,0.0,46.77632344595213,0.0,0.0,2069.986508932205,2018.0128162144808,q3_cvar
2025-06-21,130,576.7794666666667,0.0,0.7155,0.7237,667.1536763888888,602.6345860506879,641.8579445503381,25.855119384021037,0.0,0.0,8.881784197001252e-14,2018.0128162144808,2041.2824236600995,q3_cvar
2025-06-21,131,528.28,0.0,0.3942,0.4294,670.7968930555555,670.7968930555555,670.7968930555555,142.51689305555576,0.0,1.9895196601282805e-13,0.0,2041.2824236600995,2169.5476274101,q3_cvar
2025-06-21,132,526.8737333333333,0.0,0.4048,0.3675,1335.3313930555555,1334.234721981782,1334.7830575186688,807.3609886484488,0.0,1.1368683772161605e-13,0.0,2169.5476274101,2896.172517193704,q3_cvar
2025-06-21,133,544.7410833333333,0.0,0.4701,0.396,1301.4774166666666,1301.4774166666666,1301.4774166666666,756.7363333333333,0.0,0.0,0.0,2896.172517193704,3577.235217193704,q3_cvar
2025-06-21,134,552.865,0.0,0.4227,0.4115,599.9509888888889,599.9509888888889,599.9509888888889,47.085988888889005,0.0,1.1368683772161605e-13,0.0,3577.235217193704,3619.612607193704,q3_cvar
2025-06-21,135,546.83985,0.0,0.374,0.451,606.381,606.381,606.381,59.541150000000016,0.0,0.0,0.0,3619.612607193704,3673.199642193704,q3_cvar
2025-06-21,136,541.7929,0.0,0.3646,0.4804,0.0,0.0,0.0,0.0,541.7929,0.0,0.0,3673.199642193704,3071.2075310825926,q3_cvar
2025-06-21,137,531.7316666666667,0.0,0.3809,0.4684,563.9051555555557,563.9051555555557,563.9051555555557,32.173488888889146,0.0,1.6342482922482304e-13,0.0,3071.2075310825926,3100.163671082593,q3_cvar
2025-06-21,138,499.8227166666666,0.0,0.3872,0.4179,610.0925250000003,610.0925250000003,610.0925250000003,110.26980833333356,0.0,0.0,7.105427357601003e-14,3100.163671082593,3199.406498582593,q3_cvar
2025-06-21,139,486.82905,0.0,0.3936,0.3747,1279.1535916666664,1264.287134975698,1271.720363321182,777.4580849756977,0.0,0.0,1.1368683772161605e-13,3199.406498582593,3899.118775060721,q3_cvar
2025-06-21,140,498.2166666666667,0.0,0.3844,0.376,1276.5856097222222,1276.5856097222222,1276.5856097222222,778.3689430555553,0.0,0.0,2.273736754432321e-13,3899.118775060721,4599.650823810721,q3_cvar
2025-06-21,141,504.0951666666666,0.0,0.3399,0.4275,654.8357416666666,654.8357416666666,654.8357416666666,150.7405749999998,0.0,0.0,1.7053025658242404e-13,4599.650823810721,4735.317341310721,q3_cvar
2025-06-21,142,532.2190166666667,0.0,0.3684,0.4875,202.9955609444445,202.9955609444445,202.9955609444445,0.0,329.22345572222224,0.0,5.684341886080803e-14,4735.317341310721,4369.513501619363,q3_cvar
2025-06-21,143,606.0233333333333,0.0,0.4712,0.5036,0.0,0.0,0.0,0.0,606.0233333333335,0.0,2.273736754432321e-13,4369.513501619363,3696.154242360103,q3_cvar
